location name,lat,lon,day,time,pm2.5,pm10,so2,no2,o3,co,no,nox
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,09:00:00+00:00,9.96,19.53,,8.78,70.74,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,08:00:00+00:00,11.06,21.02,,10.15,58.18,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,07:00:00+00:00,10.86,18.41,,9.64,49.93,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,06:00:00+00:00,10.74,16.21,,13.09,48.58,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,05:00:00+00:00,10.86,16.97,,14.3,47.48,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,04:00:00+00:00,10.52,17.1,,11.59,54.65,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,03:00:00+00:00,10.79,18.2,,13.65,54.96,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,02:00:00+00:00,10.17,17.49,,12.45,61.48,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,01:00:00+00:00,9.24,17.25,,8.54,71.05,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-09,00:00:00+00:00,9.02,17.09,,6.73,76.44,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,23:00:00+00:00,8.6,17.09,,6.06,82.03,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,22:00:00+00:00,8.61,17.77,,7.99,91.25,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,21:00:00+00:00,8.07,17.24,,9.9,98.51,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,20:00:00+00:00,7.17,15.36,,8.79,103.76,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,19:00:00+00:00,7.12,15.59,,6.92,103.07,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,18:00:00+00:00,8.17,16.58,,6.71,100.03,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,17:00:00+00:00,8.05,18.48,,11.02,96.89,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,16:00:00+00:00,8.26,20.17,,9.31,97.33,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,15:00:00+00:00,8.44,21.04,,13.19,93.36,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,14:00:00+00:00,8.18,17.92,,6.9,94.47,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,13:00:00+00:00,8.18,19.56,,7.79,94.2,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,12:00:00+00:00,8.24,20.24,,9.73,92.1,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,11:00:00+00:00,8.15,20.27,,17.13,84.31,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,10:00:00+00:00,9.08,22.93,,21.16,69.8,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,09:00:00+00:00,10.37,26.1,,27.82,50.53,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,08:00:00+00:00,10.96,27.19,,31.58,42.36,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,07:00:00+00:00,11.06,24.47,,27.99,41.46,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,06:00:00+00:00,10.62,21.17,,30.33,39.04,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,05:00:00+00:00,10.06,17.76,,16.53,49.63,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,04:00:00+00:00,10.1,16.71,,13.63,52.4,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,03:00:00+00:00,9.43,14.3,,6.02,59.82,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,02:00:00+00:00,8.97,14.25,,4.58,65.3,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,01:00:00+00:00,9.13,16.52,,6.9,66.14,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-08,00:00:00+00:00,8.65,16.38,,6.94,69.08,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,23:00:00+00:00,8.4,16.56,,8.42,70.17,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,22:00:00+00:00,8.47,16.3,,6.1,74.01,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,21:00:00+00:00,9.22,18.59,,6.55,74.39,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,20:00:00+00:00,8.98,18.96,,6.3,77.23,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,19:00:00+00:00,7.89,18.62,,7.49,82.72,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,18:00:00+00:00,6.24,15.18,,13.88,78.46,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,17:00:00+00:00,5.93,14.14,,12.83,78.53,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,16:00:00+00:00,5.72,13.37,,12.22,74.89,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,15:00:00+00:00,5.86,12.41,,10.24,70.24,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,14:00:00+00:00,5.62,11.83,,11.13,63.8,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,13:00:00+00:00,5.39,10.3,,13.7,56.04,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,12:00:00+00:00,7.13,13.5,,8.59,53.77,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,11:00:00+00:00,10.08,15.9,,9.22,50.35,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,10:00:00+00:00,12.79,18.91,,8.8,51.99,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,09:00:00+00:00,9.33,15.43,,10.5,57.8,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,08:00:00+00:00,5.15,8.15,,8.36,64.02,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,07:00:00+00:00,5.08,7.3,,7.52,66.32,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,06:00:00+00:00,10.62,14.58,,12.27,62.14,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,05:00:00+00:00,15.97,21.31,,7.22,65.5,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,04:00:00+00:00,12.44,16.52,,5.73,71.41,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,03:00:00+00:00,10.09,13.82,,7.77,69.19,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,02:00:00+00:00,9.71,13.6,,5.86,73.85,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,01:00:00+00:00,7.95,12.07,,5.19,76.31,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-07,00:00:00+00:00,5.79,9.46,,6.64,74.46,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,23:00:00+00:00,5.89,10.0,,9.26,73.29,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,22:00:00+00:00,5.92,10.43,,9.12,75.22,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,21:00:00+00:00,5.31,10.62,,8.61,82.08,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,20:00:00+00:00,5.18,11.99,,7.38,88.49,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,19:00:00+00:00,5.11,12.42,,10.0,91.1,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,18:00:00+00:00,5.55,11.28,,18.18,90.35,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,17:00:00+00:00,5.22,10.29,,14.18,93.24,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,16:00:00+00:00,5.35,11.56,,22.11,89.28,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,15:00:00+00:00,5.75,13.64,,22.55,89.97,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,14:00:00+00:00,6.61,14.29,,23.75,88.46,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,13:00:00+00:00,6.85,16.33,,29.66,81.03,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,12:00:00+00:00,7.37,17.09,,33.33,75.42,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,11:00:00+00:00,6.64,16.14,,28.4,75.2,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,10:00:00+00:00,7.67,17.32,,35.48,62.49,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,09:00:00+00:00,7.96,17.89,,38.87,58.6,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,08:00:00+00:00,8.28,17.02,,48.55,49.62,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,07:00:00+00:00,10.27,19.34,,38.07,42.04,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,06:00:00+00:00,9.46,15.52,,44.86,40.52,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,05:00:00+00:00,9.77,14.36,,32.5,44.51,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,04:00:00+00:00,8.63,13.11,,18.95,62.6,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,03:00:00+00:00,9.57,14.06,,11.23,72.65,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,02:00:00+00:00,8.28,12.15,,11.2,74.25,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,01:00:00+00:00,9.99,14.61,,14.79,69.7,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-06,00:00:00+00:00,10.17,15.63,,20.14,65.77,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-05,23:00:00+00:00,8.76,14.31,,19.27,69.5,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-05,22:00:00+00:00,8.6,13.51,,22.01,71.75,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-05,21:00:00+00:00,8.68,15.73,,24.58,70.99,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-05,20:00:00+00:00,7.23,15.11,,17.3,76.38,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-05,19:00:00+00:00,5.86,14.33,,22.69,73.52,,,
Berlin Frankfurter Allee,52.51407199975142,13.469930999635912,2024-05-05,18:00:00+00:00,,13.21,,18.68,,,,
Arenula,41.894020000000005,12.475368000000001,2024-09-04,21:00:00+00:00,,,,20.0,41.0,,,
Arenula,41.894020000000005,12.475368000000001,2024-09-03,02:00:00+00:00,,,,21.0,30.0,,,
Arenula,41.894020000000005,12.475368000000001,2024-09-03,00:00:00+00:00,,,,37.0,24.0,,5.0,45.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,23:00:00+00:00,,,,32.0,24.0,,1.0,34.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,22:00:00+00:00,,,,30.0,23.0,,2.0,33.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,21:00:00+00:00,,,,16.0,36.0,,1.0,22.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,20:00:00+00:00,,,,16.0,36.0,,1.0,17.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,19:00:00+00:00,,,,11.0,40.0,,1.0,12.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,18:00:00+00:00,,,,9.0,45.0,,1.0,10.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,17:00:00+00:00,,,,8.0,48.0,,1.0,9.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,16:00:00+00:00,,,,10.0,42.0,,0.0,11.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,15:00:00+00:00,,,,18.0,33.0,,1.0,20.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,14:00:00+00:00,,,,15.0,40.0,,1.0,16.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,13:00:00+00:00,,,,15.0,41.0,,1.0,17.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,12:00:00+00:00,,,,34.0,26.0,,2.0,38.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,11:00:00+00:00,,,,51.0,16.0,,7.0,61.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,10:00:00+00:00,,,,66.0,10.0,,15.0,89.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,09:00:00+00:00,,,,60.0,6.0,,25.0,98.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,08:00:00+00:00,,,,53.0,6.0,,17.0,79.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,07:00:00+00:00,,,,47.0,7.0,,11.0,63.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,06:00:00+00:00,,,,36.0,9.0,,7.0,47.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,05:00:00+00:00,,,,24.0,15.0,,3.0,29.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,04:00:00+00:00,,,,24.0,16.0,,2.0,26.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,03:00:00+00:00,,,,27.0,14.0,,2.0,30.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,02:00:00+00:00,,,,,13.0,,,
Arenula,41.894020000000005,12.475368000000001,2024-09-02,01:00:00+00:00,,,,36.0,13.0,,3.0,41.0
Arenula,41.894020000000005,12.475368000000001,2024-09-02,00:00:00+00:00,16.0,27.0,,23.0,31.0,,1.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,23:00:00+00:00,,,,56.0,17.0,,3.0,60.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,22:00:00+00:00,,,,27.0,35.0,,1.0,28.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,21:00:00+00:00,,,,18.0,41.0,,1.0,18.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,20:00:00+00:00,,,,18.0,41.0,,0.0,18.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,19:00:00+00:00,,,,12.0,44.0,,0.0,12.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,18:00:00+00:00,,,,10.0,44.0,,0.0,10.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,17:00:00+00:00,,,,9.0,41.0,,0.0,9.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,16:00:00+00:00,,,,9.0,43.0,,0.0,9.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,15:00:00+00:00,,,,10.0,42.0,,0.0,11.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,14:00:00+00:00,,,,9.0,40.0,,1.0,10.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,13:00:00+00:00,,,,9.0,38.0,,1.0,10.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,12:00:00+00:00,,,,14.0,34.0,,1.0,14.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,11:00:00+00:00,,,,14.0,34.0,,1.0,15.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,10:00:00+00:00,,,,20.0,21.0,,2.0,20.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,09:00:00+00:00,,,,20.0,21.0,,3.0,24.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,08:00:00+00:00,,,,22.0,16.0,,3.0,27.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,07:00:00+00:00,,,,25.0,17.0,,4.0,31.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,06:00:00+00:00,,,,25.0,14.0,,3.0,29.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,05:00:00+00:00,,,,32.0,11.0,,4.0,36.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,04:00:00+00:00,,,,32.0,11.0,,7.0,42.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,03:00:00+00:00,,,,20.0,13.0,,2.0,24.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,02:00:00+00:00,,,,,12.0,,,
Arenula,41.894020000000005,12.475368000000001,2024-09-01,01:00:00+00:00,,,,29.0,14.0,,2.0,33.0
Arenula,41.894020000000005,12.475368000000001,2024-09-01,00:00:00+00:00,15.0,22.0,,41.0,15.0,,5.0,49.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,23:00:00+00:00,,,,31.0,29.0,,1.0,33.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,22:00:00+00:00,,,,14.0,46.0,,0.0,15.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,21:00:00+00:00,,,,11.0,54.0,,1.0,15.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,20:00:00+00:00,,,,11.0,54.0,,1.0,12.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,19:00:00+00:00,,,,8.0,58.0,,1.0,9.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,18:00:00+00:00,,,,9.0,58.0,,1.0,9.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,17:00:00+00:00,,,,10.0,47.0,,1.0,11.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,16:00:00+00:00,,,,7.0,42.0,,1.0,8.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,15:00:00+00:00,,,,8.0,39.0,,0.0,9.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,14:00:00+00:00,,,,11.0,45.0,,0.0,11.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,13:00:00+00:00,,,,13.0,50.0,,1.0,15.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,12:00:00+00:00,,,,15.0,47.0,,1.0,17.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,11:00:00+00:00,,,,22.0,41.0,,1.0,24.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,10:00:00+00:00,,,,22.0,35.0,,2.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,09:00:00+00:00,,,,30.0,26.0,,3.0,34.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,08:00:00+00:00,,,,37.0,17.0,,7.0,47.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,07:00:00+00:00,,,,38.0,13.0,,7.0,49.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,06:00:00+00:00,,,,22.0,18.0,,7.0,55.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,05:00:00+00:00,,,,22.0,18.0,,2.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,04:00:00+00:00,,,,18.0,20.0,,1.0,19.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,03:00:00+00:00,,,,23.0,20.0,,1.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,02:00:00+00:00,,,,,48.0,,,
Arenula,41.894020000000005,12.475368000000001,2024-08-31,01:00:00+00:00,,,,13.0,50.0,,0.0,13.0
Arenula,41.894020000000005,12.475368000000001,2024-08-31,00:00:00+00:00,26.0,31.0,,16.0,56.0,,1.0,17.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,23:00:00+00:00,,,,24.0,54.0,,1.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,22:00:00+00:00,,,,29.0,49.0,,2.0,32.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,21:00:00+00:00,,,,21.0,55.0,,2.0,34.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,20:00:00+00:00,,,,21.0,55.0,,1.0,23.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,19:00:00+00:00,,,,21.0,56.0,,1.0,22.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,18:00:00+00:00,,,,9.0,61.0,,1.0,13.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,17:00:00+00:00,,,,9.0,61.0,,1.0,10.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,16:00:00+00:00,,,,10.0,58.0,,0.0,10.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,15:00:00+00:00,,,,11.0,57.0,,1.0,13.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,14:00:00+00:00,,,,18.0,43.0,,1.0,20.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,13:00:00+00:00,,,,25.0,45.0,,2.0,29.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,12:00:00+00:00,,,,17.0,45.0,,1.0,18.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,11:00:00+00:00,,,,25.0,42.0,,2.0,29.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,10:00:00+00:00,,,,31.0,21.0,,4.0,40.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,09:00:00+00:00,,,,31.0,21.0,,6.0,41.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,08:00:00+00:00,,,,37.0,15.0,,9.0,51.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,07:00:00+00:00,,,,36.0,19.0,,6.0,45.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,06:00:00+00:00,,,,27.0,19.0,,3.0,32.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,05:00:00+00:00,,,,18.0,26.0,,2.0,21.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,04:00:00+00:00,,,,13.0,30.0,,1.0,15.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,03:00:00+00:00,,,,17.0,26.0,,1.0,19.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,02:00:00+00:00,,,,,27.0,,,
Arenula,41.894020000000005,12.475368000000001,2024-08-30,01:00:00+00:00,,,,19.0,28.0,,2.0,21.0
Arenula,41.894020000000005,12.475368000000001,2024-08-30,00:00:00+00:00,19.0,30.0,,25.0,34.0,,1.0,27.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,23:00:00+00:00,,,,23.0,37.0,,1.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,22:00:00+00:00,,,,24.0,40.0,,1.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,21:00:00+00:00,,,,17.0,51.0,,1.0,18.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,20:00:00+00:00,,,,13.0,59.0,,1.0,14.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,19:00:00+00:00,,,,13.0,58.0,,1.0,14.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,18:00:00+00:00,,,,10.0,54.0,,0.0,10.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,17:00:00+00:00,,,,8.0,56.0,,0.0,9.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,16:00:00+00:00,,,,10.0,59.0,,1.0,10.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,15:00:00+00:00,,,,23.0,59.0,,1.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,14:00:00+00:00,,,,23.0,62.0,,1.0,25.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,13:00:00+00:00,,,,11.0,50.0,,1.0,12.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,12:00:00+00:00,,,,14.0,46.0,,1.0,14.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,11:00:00+00:00,,,,20.0,40.0,,2.0,22.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,10:00:00+00:00,,,,31.0,30.0,,4.0,37.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,09:00:00+00:00,,,,33.0,24.0,,5.0,41.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,08:00:00+00:00,,,,34.0,21.0,,7.0,44.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,07:00:00+00:00,,,,39.0,17.0,,9.0,53.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,06:00:00+00:00,,,,27.0,27.0,,2.0,30.0
Arenula,41.894020000000005,12.475368000000001,2024-08-29,05:00:00+00:00,,,,26.0,28.0,,3.0,31.0
